#
#   File Created by py.Aroma 5
#   Author: Zhe Wang (Ph.D.)
#   https://wongzit.github.com/program/pyaroma/
#

XY,-3.95,-3.85,-3.75,-3.65,-3.55,-3.45,-3.35,-3.25,-3.15,-3.05,-2.95,-2.85,-2.75,-2.65,-2.55,-2.45,-2.35,-2.25,-2.15,-2.05,-1.95,-1.85,-1.75,-1.65,-1.55,-1.45,-1.35,-1.25,-1.15,-1.05,-0.95,-0.85,-0.75,-0.65,-0.55,-0.45,-0.35,-0.25,-0.15,-0.05,0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,1.05,1.15,1.25,1.35,1.45,1.55,1.65,1.75,1.85,1.95,2.05,2.15,2.25,2.35,2.45,2.55,2.65,2.75,2.85,2.95,3.05,3.15,3.25,3.35,3.45,3.55,3.65,3.75,3.85,3.95,4.05,4.15,4.25,4.35,4.45,4.55,4.65,4.75,4.85,
-2.13,-1.4405,-1.4317,-1.4069,-1.3636,-1.2998,-1.2138,-1.1052,-0.9746,-0.8241,-0.6582,-0.4835,-0.3088,-0.1452,-0.0051,0.0986,0.1534,0.1483,0.0749,-0.0717,-0.2929,-0.5861,-0.9446,-1.3582,-1.8147,-2.3,-2.8009,-3.3056,-3.805,-4.2919,-4.7614,-5.2092,-5.6311,-6.0212,-6.3721,-6.6734,-6.9113,-7.0685,-7.1222,-7.0443,-6.7992,-6.3435,-5.6264,-4.5927,-3.1907,-1.3858,0.8195,3.3624,6.0984,8.7936,11.1416,12.8133,13.5362,13.1763,11.7838,9.5794,6.8859,4.0423,1.3335,-1.0446,-2.9893,-4.4738,-5.5238,-6.1926,-6.5443,-6.6428,-6.5465,-6.3081,-5.9744,-5.5874,-5.1843,-4.7957,-4.4451,-4.1469,-3.9065,-3.7211,-3.5815,-3.475,-3.3884,-3.3097,-3.23,-3.1435,-3.0477,-2.9423,-2.8288,-2.7096,-2.5871,-2.4638,-2.3416,-2.2222,
-2.03,-1.4405,-1.4173,-1.3735,-1.3059,-1.2117,-1.0887,-0.9355,-0.7525,-0.542,-0.3091,-0.0618,0.1891,0.4295,0.6438,0.8151,0.9271,0.9655,0.9189,0.7796,0.5449,0.2171,-0.1959,-0.6813,-1.2223,-1.7997,-2.3949,-2.9912,-3.5765,-4.1417,-4.6814,-5.1912,-5.6667,-6.1022,-6.4891,-6.8155,-7.0653,-7.2177,-7.2464,-7.1187,-6.7953,-6.2299,-5.371,-4.1659,-2.5695,-0.5575,1.8541,4.5883,7.4885,10.3126,12.7504,14.4739,15.2137,14.8378,13.397,11.1109,8.3021,5.3123,2.434,-0.1257,-2.2504,-3.9001,-5.0891,-5.8635,-6.2842,-6.4159,-6.3215,-6.0603,-5.6884,-5.2576,-4.8146,-4.3984,-4.0385,-3.7518,-3.5427,-3.4048,-3.3231,-3.2786,-3.2526,-3.2288,-3.1954,-3.1457,-3.0774,-2.9911,-2.8898,-2.7774,-2.6576,-2.5342,-2.4101,-2.2876,
-1.93,-1.4372,-1.3976,-1.3322,-1.2369,-1.1078,-0.9417,-0.7365,-0.492,-0.2103,0.103,0.4386,0.7832,1.1198,1.4286,1.6886,1.8789,1.9809,1.9787,1.8613,1.6227,1.2636,0.7921,0.2243,-0.4172,-1.1056,-1.8142,-2.5195,-3.2046,-3.8583,-4.4747,-5.0502,-5.5812,-6.0618,-6.4827,-6.8301,-7.0846,-7.221,-7.2075,-7.006,-6.5723,-5.8577,-4.8123,-3.3908,-1.5614,0.6811,3.2996,6.198,9.2088,12.0903,14.5448,16.264,16.9973,16.6232,15.1891,12.8998,10.0593,6.9947,3.9941,1.2719,-1.0393,-2.8788,-4.241,-5.1565,-5.6771,-5.8655,-5.788,-5.5125,-5.1068,-4.6356,-4.1588,-3.7261,-3.3742,-3.1224,-2.9732,-2.9142,-2.9223,-2.9701,-3.0314,-3.0847,-3.1155,-3.1162,-3.0854,-3.0255,-2.9413,-2.8388,-2.7239,-2.6018,-2.4766,-2.3515,
-1.83,-1.4313,-1.3735,-1.284,-1.1577,-0.9893,-0.7746,-0.5101,-0.1947,0.1698,0.5776,1.0182,1.4759,1.9304,2.3578,2.7322,3.028,3.221,3.2902,3.2186,2.9945,2.6141,2.0842,1.4239,0.6632,-0.1596,-1.0056,-1.841,-2.6419,-3.3943,-4.0928,-4.7356,-5.3209,-5.8439,-6.2945,-6.6563,-6.9056,-7.011,-6.9332,-6.6265,-6.0408,-5.1256,-3.8356,-2.1383,-0.0238,2.4848,5.3205,8.3629,11.4342,14.3019,16.6972,18.3527,19.0565,18.7062,17.3413,15.135,12.3512,9.2836,6.2044,3.3313,0.8167,-1.2498,-2.8329,-3.9384,-4.6023,-4.881,-4.8441,-4.57,-4.1414,-3.6407,-3.1441,-2.715,-2.3982,-2.2155,-2.1653,-2.2265,-2.3645,-2.541,-2.7205,-2.8759,-2.9902,-3.0557,-3.0726,-3.0459,-2.9836,-2.8943,-2.7863,-2.6667,-2.5412,-2.414,
-1.73,-1.4236,-1.3461,-1.2305,-1.0703,-0.8588,-0.5901,-0.2595,0.1357,0.5943,1.1107,1.6733,2.2642,2.8597,3.4317,3.95,4.384,4.7041,4.8825,4.8933,4.7152,4.3347,3.7537,2.9927,2.0919,1.1062,0.093,-0.8978,-1.8322,-2.6932,-3.4767,-4.1849,-4.82,-5.379,-5.8519,-6.2191,-6.4509,-6.5075,-6.3392,-5.8903,-5.1032,-3.9266,-2.3234,-0.2811,2.1798,4.9983,8.0693,11.2441,14.3353,17.1272,19.395,20.9328,21.587,21.2845,20.0514,18.012,15.3681,12.3627,9.2413,6.222,3.4801,1.1409,-0.7207,-2.0761,-2.9376,-3.3509,-3.388,-3.14,-2.7091,-2.1998,-1.7088,-1.3153,-1.0733,-1.0055,-1.1041,-1.3355,-1.6503,-1.9959,-2.3268,-2.6097,-2.8259,-2.9692,-3.0428,-3.0554,-3.0187,-2.9449,-2.8453,-2.7292,-2.6039,-2.475,
-1.63,-1.4152,-1.3169,-1.1735,-0.977,-0.7192,-0.3921,0.0107,0.4936,1.0567,1.6945,2.3946,3.1369,3.8946,4.6362,5.3278,5.9354,6.4251,6.7614,6.9067,6.8231,6.48,5.8668,5.0029,3.9407,2.7591,1.5435,0.3681,-0.7187,-1.6958,-2.5631,-3.3298,-4.0048,-4.5894,-5.0738,-5.4351,-5.6361,-5.6252,-5.3394,-4.7093,-3.6688,-2.1667,-0.1796,2.2773,5.1434,8.3118,11.6344,14.9327,18.0125,20.6818,22.7714,24.1526,24.7448,24.5121,23.4631,21.6595,19.2245,16.3366,13.2058,10.0469,7.0574,4.4028,2.2048,0.5358,-0.5842,-1.1851,-1.3394,-1.1533,-0.7531,-0.2697,0.1763,0.488,0.6028,0.4985,0.1931,-0.264,-0.8045,-1.3594,-1.872,-2.3041,-2.637,-2.8676,-3.0037,-3.059,-3.0501,-2.993,-2.9024,-2.79,-2.6651,-2.5346,
-1.53,-1.4072,-1.2872,-1.1149,-0.8805,-0.5738,-0.185,0.2948,0.8718,1.5475,2.3166,3.1658,4.0723,5.0065,5.9341,6.8202,7.631,8.3316,8.881,9.2266,9.3062,9.0598,8.4525,7.4955,6.2554,4.8444,3.3888,1.9982,0.742,-0.3545,-1.298,-2.1094,-2.8082,-3.4026,-3.8843,-4.2268,-4.3834,-4.2884,-3.8613,-3.0156,-1.6749,0.2091,2.6399,5.5649,8.8742,12.4092,15.9782,19.3772,22.4121,24.9225,26.8022,28.0067,28.5337,28.3871,27.5567,26.0368,23.8655,21.1483,18.0519,14.7796,11.5459,8.5544,5.9776,3.9391,2.5006,1.6552,1.3318,1.4078,1.7296,2.1361,2.4809,2.65,2.5736,2.2334,1.6607,0.9249,0.1158,-0.6801,-1.3957,-1.9899,-2.4464,-2.7673,-2.9667,-3.0646,-3.0827,-3.0417,-2.9594,-2.8504,-2.7256,-2.5931,
-1.43,-1.4004,-1.2585,-1.0566,-0.7832,-0.4262,0.0267,0.5867,1.2619,2.0551,2.9608,3.9632,5.0361,6.1459,7.2569,8.3365,9.3578,10.2938,11.1042,11.7225,12.0532,11.99,11.455,10.4383,9.019,7.3533,5.6249,3.9934,2.5568,1.3452,0.3409,-0.4936,-1.1932,-1.7757,-2.2364,-2.5451,-2.6449,-2.4534,-1.8686,-0.7841,0.888,3.1901,6.097,9.5084,13.2564,17.1279,20.8925,24.3316,27.2642,29.5719,31.2162,32.2346,32.6979,32.6462,32.053,30.851,28.9965,26.5195,23.5337,20.2176,16.7895,13.4827,10.5186,8.0777,6.2721,5.1265,4.576,4.4817,4.6608,4.9211,5.0916,5.044,4.7057,4.0666,3.1746,2.1214,1.0185,-0.0317,-0.9545,-1.709,-2.2839,-2.6891,-2.9461,-3.0815,-3.1228,-3.0948,-3.0188,-2.9116,-2.7859,-2.6509,
-1.33,-1.3956,-1.2317,-1.0001,-0.6874,-0.2793,0.2387,0.8803,1.6554,2.5671,3.6078,4.7572,5.9822,7.2426,8.5007,9.7306,10.923,12.0745,13.1627,14.1156,14.7985,15.0369,14.681,13.6767,12.1087,10.1863,8.1697,6.2857,4.67,3.3578,2.3166,1.4871,0.8157,0.2718,-0.1447,-0.4013,-0.4311,-0.1339,0.6155,1.9465,3.9583,6.6825,10.0563,13.92,18.0411,22.1537,25.9999,29.3633,32.0942,34.1289,35.5,36.3189,36.7166,36.7621,36.4176,35.5673,34.0968,31.961,29.2097,25.9785,22.4694,18.929,15.6193,12.7793,10.5796,9.0861,8.247,7.9104,7.8662,7.8935,7.8021,7.4563,6.7874,5.7985,4.5571,3.1758,1.7838,0.4944,-0.6155,-1.509,-2.1829,-2.6556,-2.9567,-3.1195,-3.1764,-3.1563,-3.0829,-2.9751,-2.847,-2.7085,
-1.23,-1.3932,-1.2077,-0.9465,-0.5947,-0.1357,0.4475,1.1706,2.0446,3.0714,4.2385,5.5162,6.8584,8.2122,9.534,10.8075,12.0548,13.3226,14.6392,15.9524,17.0891,17.7808,17.7633,16.9006,15.266,13.1278,10.8411,8.7185,6.9424,5.5547,4.5055,3.7115,3.099,2.6244,2.2809,2.1016,2.1613,2.5761,3.4934,5.0649,7.3998,10.5131,14.2945,18.5158,22.8772,27.068,30.8199,33.9405,36.3311,37.9954,39.0377,39.6324,39.9549,40.0947,40.0082,39.5475,38.5416,36.8743,34.5217,31.5571,28.142,24.5131,20.9573,17.7661,15.1739,13.2977,12.1083,11.448,11.0859,10.7809,10.3334,9.6107,8.557,7.1935,5.6066,3.9246,2.2859,0.8055,-0.4445,-1.4355,-2.1741,-2.6874,-3.0122,-3.1874,-3.2493,-3.2295,-3.1538,-3.0422,-2.9095,-2.7662,
-1.13,-1.3933,-1.1866,-0.8964,-0.506,0.0035,0.6511,1.4543,2.4243,3.5592,4.8376,6.2135,7.6185,8.9754,10.2249,11.3584,12.4439,13.6164,15.0098,16.641,18.3145,19.6382,20.1758,19.6541,18.1046,15.8525,13.3626,11.049,9.15,7.7174,6.6858,5.9515,5.4242,5.0492,4.814,4.7498,4.9344,5.4937,6.5913,8.3957,11.0202,14.4565,18.5389,22.9671,27.3791,31.4359,34.8818,37.5717,39.4746,40.6689,41.3259,41.6693,41.903,42.1287,42.3024,42.259,41.7881,40.7107,38.9264,36.431,33.3219,29.7982,26.1467,22.6973,19.7459,17.4681,15.8693,14.7985,14.0171,13.2782,12.387,11.2265,9.7619,8.035,6.1469,4.2315,2.4242,0.8301,-0.4907,-1.5217,-2.2794,-2.7987,-3.1217,-3.2909,-3.3451,-3.3169,-3.233,-3.1137,-2.9739,-2.8242,
-1.03,-1.3956,-1.1681,-0.8496,-0.4212,0.1379,0.8489,1.7304,2.7923,4.0269,5.3985,6.8369,8.2389,9.4872,10.4895,11.2342,11.8461,12.5932,13.7918,15.6055,17.8522,19.9892,21.3388,21.4204,20.18,17.985,15.4132,12.9885,11.0137,9.5591,8.5543,7.8857,7.456,7.2064,7.1207,7.2264,7.5978,8.3599,9.6793,11.7275,14.6097,18.2848,22.5284,26.9741,31.2154,34.9107,37.8442,39.9382,41.2395,41.8981,42.14,42.2205,42.356,42.6528,43.0702,43.4403,43.5314,43.1179,42.0298,40.1805,37.5856,34.3787,30.8153,27.2381,23.9913,21.3112,19.2501,17.6826,16.3833,15.1196,13.7188,12.0909,10.227,8.1871,6.078,4.0265,2.1513,0.5374,-0.7738,-1.7797,-2.5063,-2.9941,-3.2879,-3.4319,-3.4647,-3.419,-3.3208,-3.1897,-3.0402,-2.8824,
-0.93,-1.3994,-1.1518,-0.8054,-0.3396,0.2682,1.0414,1.9993,3.1496,4.4763,5.9254,7.395,8.7345,9.7691,10.3509,10.4467,10.2384,10.1669,10.8124,12.579,15.3527,18.4281,20.8253,21.7873,21.1223,19.2079,16.7166,14.277,12.2636,10.783,9.7807,9.1528,8.8105,8.7008,8.8087,9.1573,9.8107,10.8789,12.5107,14.8562,17.9897,21.8242,26.0787,30.3402,34.1897,37.3178,39.5756,40.967,41.6152,41.7293,41.5696,41.4023,41.4404,41.7872,42.408,43.1444,43.7632,44.0138,43.6743,42.5832,40.6672,37.9728,34.6907,31.1404,27.6889,24.6247,22.0584,19.9147,18.0103,16.1524,14.2071,12.1189,9.9037,7.6314,5.4026,3.3237,1.4855,-0.055,-1.2788,-2.1978,-2.8461,-3.2673,-3.5066,-3.6073,-3.6064,-3.5346,-3.4162,-3.2696,-3.108,-2.9406,
-0.83,-1.4039,-1.1366,-0.7629,-0.2606,0.3952,1.2295,2.2623,3.4988,4.9136,6.4326,7.9176,9.1635,9.9238,9.9769,9.2463,7.9593,6.7441,6.496,7.9328,11.0697,15.0608,18.6087,20.6435,20.7889,19.3791,17.1342,14.7626,12.7152,11.1603,10.0908,9.4397,9.1456,9.1733,9.5158,10.1932,11.2538,12.7776,14.8695,17.6231,21.0477,24.9911,29.1232,33.0165,36.2844,38.6889,40.172,40.8236,40.8328,40.4475,39.9386,39.5619,39.5128,39.8849,40.6508,41.6715,42.7302,43.5752,43.9567,43.6562,42.5173,40.4884,37.6662,34.3064,30.7599,27.3481,24.2469,21.4596,18.8799,16.3824,13.887,11.3747,8.8787,6.4669,4.2204,2.2143,0.5037,-0.8862,-1.9598,-2.7427,-3.2751,-3.6018,-3.7665,-3.8096,-3.765,-3.6603,-3.5173,-3.3521,-3.1764,-2.9981,
-0.73,-1.4082,-1.1218,-0.7215,-0.1835,0.5193,1.4135,2.5201,3.8421,5.3459,6.9384,8.4468,9.6119,10.1147,9.6539,8.0977,5.6975,3.2422,1.9222,2.7745,5.9864,10.642,15.1948,18.2929,19.3505,18.5916,16.7091,14.4451,12.3231,10.5997,9.351,8.5768,8.2633,8.4061,9.0139,10.1066,11.7133,13.8702,16.6102,19.9302,23.7334,27.7796,31.6988,35.0883,37.6421,39.2321,39.9073,39.8409,39.2719,38.4643,37.678,37.141,37.0196,37.3929,38.2409,39.4501,40.8343,42.1616,43.1785,43.6327,43.3006,42.0331,39.8137,36.7955,33.2697,29.5615,25.9137,22.4344,19.1296,15.9686,12.9363,10.048,7.344,4.8768,2.6964,0.8387,-0.6805,-1.8684,-2.751,-3.3664,-3.7594,-3.9743,-4.0517,-4.0282,-3.9336,-3.7916,-3.6208,-3.435,-3.2439,-3.0539,
-0.63,-1.4117,-1.1068,-0.681,-0.1084,0.6397,1.592,2.7709,4.1785,5.7759,7.4558,9.0184,10.161,10.5052,9.683,7.5113,4.2425,0.7583,-1.5585,-1.4355,1.4905,6.3438,11.4818,15.3759,17.2438,17.1375,15.6385,13.4624,11.1883,9.1771,7.6171,6.6015,6.1834,6.402,7.2894,8.8688,11.1471,14.1046,17.6776,21.7296,26.0211,30.2045,33.88,36.7033,38.4887,39.2451,39.1374,38.4144,37.3492,36.2039,35.2112,34.5599,34.381,34.7361,35.6116,36.9224,38.5207,40.2089,41.7501,42.88,43.327,42.8544,41.3248,38.7617,35.3585,31.4147,27.233,23.0441,18.9927,15.1643,11.6173,8.3979,5.5438,3.081,1.0201,-0.6463,-1.942,-2.9046,-3.5799,-4.0161,-4.2611,-4.358,-4.3438,-4.2505,-4.1035,-3.9226,-3.723,-3.5158,-3.3087,-3.1068,
-0.53,-1.4139,-1.0917,-0.6417,-0.0366,0.7542,1.7616,3.0098,4.5022,6.1981,7.9839,9.644,10.8495,11.1854,10.2429,7.8037,4.1011,0.0235,-3.0026,-3.6111,-1.2966,3.2151,8.3692,12.6076,15.0009,15.3967,14.1992,12.0404,9.5254,7.1167,5.1277,3.7623,3.1563,3.4033,4.5659,6.6723,9.7042,13.5754,18.1076,23.0091,27.878,32.2526,35.7117,37.9889,39.0373,39.0127,38.1946,36.8998,35.4241,34.0171,32.8761,32.1463,31.922,32.2462,33.1109,34.4586,36.1823,38.1257,40.0809,41.7876,42.9432,43.2363,42.4132,40.3583,37.1467,33.03,28.3583,23.4857,18.7064,14.2321,10.1998,6.6852,3.7173,1.2897,-0.6308,-2.0953,-3.1653,-3.9055,-4.3788,-4.6417,-4.744,-4.7272,-4.6245,-4.4638,-4.266,-4.0473,-3.8197,-3.5916,-3.369,-3.1555,
-0.43,-1.4148,-1.0768,-0.605,0.0297,0.8592,1.9167,3.2288,4.802,6.5981,8.5041,10.3011,11.6518,12.1279,11.3054,8.9477,5.2538,1.0453,-2.3376,-3.5677,-2.0499,1.7065,6.3733,10.4915,13.0541,13.7131,12.6699,10.4359,7.61,4.7364,2.2477,0.463,-0.3913,-0.1589,1.2569,3.8895,7.6906,12.5006,18.0195,23.7973,29.2747,33.8847,37.1932,39.0127,39.4294,38.7356,37.3159,35.5472,33.7427,32.1363,30.8895,30.1059,29.8453,30.1336,30.9671,32.3126,34.1017,36.22,38.4927,40.6716,42.4342,43.4081,43.2364,41.6743,38.6801,34.4483,29.3605,23.879,18.4376,13.3719,8.8972,5.1189,2.0566,-0.3296,-2.1155,-3.3935,-4.259,-4.8,-5.0934,-5.2023,-5.1778,-5.0596,-4.8779,-4.6565,-4.413,-4.1599,-3.9066,-3.6595,-3.4226,-3.1984,
-0.33,-1.4146,-1.0631,-0.5724,0.0874,0.95,2.0504,3.4181,5.0634,6.9539,8.9828,10.937,12.4838,13.1974,12.6549,10.6104,7.2198,3.1994,-0.2644,-1.9572,-1.2406,1.5964,5.5018,9.1848,11.6233,12.3159,11.2774,8.8913,5.7266,2.3819,-0.6108,-2.8265,-3.9494,-3.7604,-2.1281,0.9843,5.4958,11.172,17.5963,24.1771,30.2216,35.0799,38.3119,39.797,39.7296,38.5141,36.6227,34.4842,32.4274,30.6725,29.3503,28.5292,28.2399,28.4937,29.2901,30.6162,32.4361,34.6723,37.1812,39.7282,41.9766,43.5053,43.8742,42.733,39.9419,35.642,30.2315,24.2546,18.2601,12.6915,7.8367,3.8306,0.6861,-1.6664,-3.3405,-4.4643,-5.1615,-5.5392,-5.6854,-5.6683,-5.5397,-5.3382,-5.091,-4.8192,-4.5372,-4.2551,-3.9801,-3.7167,-3.4676,-3.2343,
-0.23,-1.4138,-1.0517,-0.5462,0.1334,1.0218,2.1557,3.5673,5.2712,7.2412,9.3794,11.4829,13.2293,14.2023,13.9847,12.3237,9.3313,5.6184,2.2169,0.2179,0.2731,2.2713,5.4053,8.5556,10.7226,11.3046,10.1739,7.6046,4.127,0.3699,-3.0615,-5.6567,-7.0237,-6.8875,-5.0867,-1.583,3.5111,9.8942,17.0516,24.2795,30.7869,35.8672,39.0797,40.3518,39.9547,38.373,36.1452,33.7412,31.5035,29.6436,28.2692,27.422,27.1112,27.3368,28.1005,29.4043,31.2374,33.5512,36.2266,39.0401,41.6443,43.5815,44.3503,43.5253,40.8957,36.5609,30.9249,24.5855,18.1747,12.2192,7.0672,2.8799,-0.3331,-2.6641,-4.2565,-5.266,-5.8383,-6.095,-6.1319,-6.0212,-5.8151,-5.551,-5.2545,-4.9444,-4.6331,-4.3288,-4.0369,-3.7609,-3.5023,-3.2618,
-0.13,-1.4129,-1.0436,-0.5283,0.1645,1.0702,2.2266,3.6678,5.4117,7.4378,9.6557,11.872,13.7742,14.9547,15.0012,13.6542,10.9914,7.5453,4.2352,2.06,1.6719,3.0741,5.6278,8.3407,10.2447,10.684,9.4411,6.7151,3.0041,-1.0495,-4.7948,-7.6633,-9.2089,-9.1168,-7.2038,-3.4313,2.0639,8.9311,16.5867,24.2521,31.0749,36.3162,39.5368,40.6935,40.1031,38.2995,35.8637,33.2937,30.9426,29.0168,27.6099,26.7464,26.4214,26.6278,27.3686,28.6555,30.494,32.8544,35.6339,38.6161,41.4458,43.6414,44.663,44.039,41.516,37.1663,31.394,24.827,18.148,11.9385,6.588,2.2776,-0.984,-3.304,-4.8454,-5.7825,-6.2754,-6.4547,-6.4218,-6.251,-5.9951,-5.6907,-5.3623,-5.0272,-4.6967,-4.3776,-4.0747,-3.7902,-3.5253,-3.28,
-0.03,-1.4125,-1.0399,-0.5201,0.1787,1.0922,2.2587,3.7134,5.4757,7.5279,9.7835,12.0542,14.0327,15.3157,15.4932,14.3017,11.8017,8.4892,5.2311,2.9834,2.3968,3.5239,5.8017,8.2979,10.0625,10.419,9.1116,6.3053,2.4819,-1.7115,-5.6042,-8.6014,-10.2319,-10.1619,-8.198,-4.3018,1.3782,8.4675,16.3505,24.2149,31.1818,36.4993,39.7291,40.841,40.1704,38.2725,35.747,33.1047,30.7039,28.7493,27.328,26.4573,26.1259,26.3236,27.0539,28.333,30.1733,32.5539,35.379,38.4352,41.364,43.6725,44.8043,44.2683,41.7927,37.4383,31.6082,24.9422,18.1447,11.8215,6.3812,2.0144,-1.2702,-3.5862,-5.1057,-6.0111,-6.4691,-6.6144,-6.5508,-6.3536,-6.0756,-5.7533,-5.4107,-5.0645,-4.7254,-4.3997,-4.0917,-3.8035,-3.5357,-3.2883,
0.07,-1.4127,-1.041,-0.5224,0.1749,1.0863,2.2501,3.7012,5.4586,7.5039,9.7495,12.0059,13.9642,15.2203,15.3633,14.131,11.5882,8.2405,4.9679,2.738,2.2019,3.4,5.7495,8.3028,10.1047,10.4838,9.1939,6.4088,2.6146,-1.5425,-5.397,-8.3608,-9.9693,-9.8932,-7.9421,-4.0773,1.5558,8.5887,16.414,24.2279,31.1581,36.456,39.6829,40.8054,40.1544,38.2798,35.7765,33.1522,30.7637,28.8163,27.3986,26.5297,26.2,26.4,27.1331,28.4143,30.2543,32.63,35.4438,38.4816,41.3855,43.6656,44.7698,44.2116,41.7239,37.3704,31.5547,24.9136,18.146,11.8517,6.4342,2.0818,-1.1969,-3.514,-5.0391,-5.9526,-6.4195,-6.5736,-6.5178,-6.3274,-6.055,-5.7373,-5.3983,-5.055,-4.7181,-4.3941,-4.0874,-3.8001,-3.5331,-3.2862,
0.17,-1.4134,-1.0467,-0.5348,0.1533,1.0529,2.2013,3.6321,5.3618,7.3679,9.5573,11.7333,13.5796,14.6855,14.6372,13.1776,10.3963,6.8534,3.5069,1.3884,1.1513,2.7602,5.5183,8.3888,10.3908,10.8857,9.6862,7.0174,3.3887,-0.5611,-4.1968,-6.9696,-8.4522,-8.3437,-6.4684,-2.7875,2.5708,9.273,16.7591,24.2757,30.9908,36.176,39.3912,40.5839,40.0558,38.3247,35.9574,33.4422,31.1286,29.2246,27.8285,26.9704,26.6503,26.8635,27.6124,28.9056,30.7429,33.0884,35.8336,38.7596,41.5141,43.6234,44.5605,43.8691,41.3098,36.9641,31.2366,24.7456,18.1569,12.0336,6.7507,2.4823,-0.7626,-3.0862,-4.6449,-5.6066,-6.1265,-6.3322,-6.323,-6.1727,-5.9337,-5.643,-5.3256,-4.999,-4.675,-4.361,-4.0619,-3.7803,-3.5175,-3.2739,
0.27,-1.4144,-1.0564,-0.5565,0.1155,0.9942,2.1153,3.5102,5.1917,7.1311,9.2268,11.2719,12.9394,13.8091,13.4614,11.6463,8.4926,4.6518,1.2149,-0.6785,-0.3788,1.9376,5.3717,8.7371,11.0221,11.6593,10.573,8.0786,4.7218,1.1219,-2.1426,-4.5929,-5.8658,-5.7074,-3.9675,-0.608,4.271,10.3934,17.2811,24.2712,30.6075,35.6034,38.8177,40.1612,39.878,38.4245,36.3153,34.0053,31.8317,30.0089,28.6529,27.815,27.5122,27.7486,28.525,29.8381,31.6679,33.9553,36.572,39.2906,41.7673,43.558,44.183,43.2437,40.5545,36.2303,30.6737,24.4643,18.2043,12.3902,7.3473,3.2268,0.0393,-2.2993,-3.9214,-4.9727,-5.5907,-5.8915,-5.9684,-5.8919,-5.7142,-5.4729,-5.1946,-4.8986,-4.598,-4.3018,-4.0162,-3.7448,-3.4897,-3.2518,
0.37,-1.4151,-1.069,-0.5857,0.0642,0.9138,1.9972,3.343,4.9596,6.8123,8.791,10.68,12.1436,12.7539,12.0867,9.8992,6.3647,2.2436,-1.2124,-2.7385,-1.7086,1.5027,5.7313,9.6142,12.129,12.8302,11.8049,9.4878,6.4616,3.306,0.5154,-1.5267,-2.5398,-2.3296,-0.7785,2.1496,6.3872,11.7297,17.8059,24.0781,29.9033,34.6617,37.915,39.5179,39.6252,38.5996,36.8809,34.8779,32.9134,31.2124,29.9174,29.1098,28.8316,29.0992,29.9112,31.247,33.0583,35.2535,37.6769,40.0884,42.1564,43.478,43.6442,42.3438,39.4738,35.196,29.9038,24.1118,18.3259,12.9483,8.2387,4.3197,1.2068,-1.1584,-2.8751,-4.0575,-4.8186,-5.2584,-5.4604,-5.4912,-5.4021,-5.2322,-5.01,-4.7575,-4.49,-4.219,-3.9523,-3.6951,-3.4507,-3.2208,
0.47,-1.415,-1.0834,-0.6204,0.0024,0.8163,1.8537,3.14,4.6802,6.435,8.2903,10.0274,11.311,11.7161,10.8226,8.3997,4.6611,0.4609,-2.8151,-3.8117,-1.9633,2.1302,7.0383,11.2499,13.7815,14.361,13.2731,11.081,8.389,5.7109,3.4319,1.8244,1.0776,1.3221,2.6407,5.0652,8.56,12.9959,18.1218,23.5504,28.7834,33.294,36.6525,38.6409,39.2941,38.852,37.6587,36.0678,34.3859,32.8529,31.6444,30.8802,30.6337,30.9372,31.7856,33.1362,34.9056,36.9624,39.1184,41.12,42.6513,43.3633,42.9385,41.1824,38.0991,33.9068,28.9765,23.7296,18.5455,13.7108,9.4092,5.7337,2.7077,0.3045,-1.5347,-2.8861,-3.8318,-4.4508,-4.8144,-4.9835,-5.0085,-4.9298,-4.7791,-4.5815,-4.3558,-4.1162,-3.8729,-3.6333,-3.402,-3.182,
0.57,-1.4137,-1.0986,-0.6585,-0.0666,0.7068,1.6917,2.9115,4.3688,6.0234,7.7634,9.3783,10.5485,10.8711,9.9513,7.5829,4.0081,0.1205,-2.6554,-2.9757,-0.3864,4.3167,9.5241,13.6734,15.8884,16.1011,14.7943,12.6397,10.235,8.0022,6.2024,4.9931,4.4748,4.7182,5.7732,7.666,10.3894,13.8851,18.0224,22.5733,27.2019,31.4921,35.0304,37.5182,38.8527,39.1307,38.5865,37.5102,36.1895,34.8796,33.7924,33.0909,32.8841,33.2224,34.096,35.4362,37.1194,38.9721,40.7735,42.2601,43.14,43.1304,42.0234,39.7598,36.4639,32.409,27.928,23.3262,18.8369,14.6203,10.7808,7.382,4.4568,2.0123,0.0333,-1.5136,-2.675,-3.5048,-4.0592,-4.3917,-4.5512,-4.5799,-4.5128,-4.3791,-4.2016,-3.998,-3.7816,-3.5619,-3.3455,-3.1366,
